14.266,13.736,13.535,9.993,5.281,15.883,8.866,10.813,10.480,15.526,6.799,15.329,12.011,7.017,12.505,13.095,4.908,9.168,8.405,0.940,5.704,10.010,3.180,11.907,0.453,6.898,12.703,7.389,7.325,7.295,12.474,9.284,6.420,11.140,12.794,7.950,5.781,11.672,4.378,10.813,11.588,14.982,7.750,3.867,2.277,2.409,14.949,13.060,12.974,14.864
9.549,9.462,9.384,6.668,4.155,11.042,6.167,7.263,7.555,10.901,4.438,10.621,7.712,5.141,7.990,9.306,3.313,6.521,6.111,0.706,4.005,7.087,2.667,8.290,0.337,5.069,8.119,4.878,5.669,5.245,8.451,6.560,4.523,7.474,8.676,5.289,4.449,8.315,3.081,7.639,8.170,10.099,5.487,3.307,1.865,1.923,10.471,8.660,8.871,9.995
8.938,8.848,8.774,6.242,3.872,10.324,5.766,6.797,7.056,10.188,4.158,9.931,7.228,4.800,7.490,8.695,3.101,6.093,5.706,0.659,3.744,6.623,2.481,7.751,0.314,4.732,7.610,4.568,5.284,4.899,7.907,6.130,4.227,6.995,8.117,4.951,4.148,7.768,2.880,7.139,7.635,9.451,5.127,3.075,1.736,1.791,9.788,8.108,8.298,9.354
8.459,8.401,8.336,5.905,3.725,9.811,5.480,6.436,6.731,9.692,3.924,9.435,6.809,4.586,7.052,8.282,2.937,5.804,5.448,0.631,3.561,6.306,2.400,7.367,0.301,4.522,7.165,4.317,5.076,4.672,7.494,5.836,4.023,6.622,7.694,4.683,3.982,7.401,2.740,6.796,7.267,8.952,4.882,2.980,1.676,1.725,9.309,7.666,7.872,8.857
14.260,13.772,13.579,9.986,5.375,15.940,8.898,10.813,10.559,15.598,6.779,15.379,11.956,7.082,12.442,13.173,4.910,9.223,8.477,0.951,5.730,10.066,3.261,11.952,0.458,6.965,12.639,7.376,7.440,7.347,12.485,9.333,6.452,11.139,12.807,7.942,5.868,11.744,4.399,10.870,11.647,14.987,7.793,3.976,2.328,2.456,15.015,13.043,12.997,14.865
11.949,11.562,11.406,8.366,4.555,13.391,7.476,9.062,8.893,13.113,5.671,12.917,9.991,5.972,10.394,11.083,4.117,7.761,7.144,0.804,4.817,8.467,2.778,10.042,0.387,5.874,10.558,6.175,6.298,6.187,10.470,7.850,5.426,9.335,10.741,6.652,4.965,9.883,3.699,9.142,9.794,12.564,6.555,3.392,1.979,2.084,12.621,10.922,10.907,12.460
9.640,9.519,9.434,6.734,4.120,11.097,6.197,7.329,7.561,10.943,4.494,10.679,7.825,5.136,8.112,9.329,3.341,6.536,6.111,0.703,4.021,7.108,2.627,8.330,0.336,5.063,8.242,4.933,5.630,5.251,8.519,6.580,4.539,7.543,8.745,5.343,4.421,8.333,3.092,7.663,8.198,10.186,5.503,3.251,1.841,1.903,10.514,8.752,8.932,10.084
9.363,9.256,9.175,6.540,4.023,10.794,6.028,7.119,7.364,10.647,4.362,10.385,7.589,5.005,7.867,9.081,3.247,6.363,5.953,0.686,3.912,6.918,2.571,8.103,0.328,4.933,7.993,4.789,5.495,5.113,8.279,6.404,4.417,7.327,8.498,5.189,4.315,8.112,3.009,7.458,7.977,9.897,5.356,3.183,1.800,1.860,10.229,8.499,8.683,9.797
7.345,7.404,7.372,5.119,3.490,8.688,4.854,5.598,6.067,8.625,3.361,8.341,5.777,4.165,5.966,7.414,2.562,5.198,4.930,0.580,3.170,5.635,2.306,6.529,0.275,4.113,6.063,3.720,4.723,4.206,6.549,5.209,3.586,5.757,6.726,4.053,3.696,6.633,2.441,6.066,6.480,7.801,4.363,2.884,1.596,1.626,8.274,6.622,6.912,7.709
8.340,8.241,8.169,5.825,3.578,9.610,5.367,6.341,6.554,9.478,3.886,9.247,6.762,4.454,7.010,8.083,2.891,5.664,5.298,0.610,3.483,6.158,2.285,7.214,0.292,4.390,7.122,4.266,4.888,4.551,7.372,5.701,3.932,6.526,7.568,4.622,3.838,7.220,2.678,6.639,7.101,8.814,4.768,2.829,1.601,1.654,9.107,7.570,7.732,8.725
14.602,14.041,13.831,10.230,5.363,16.229,9.059,11.066,10.690,15.857,6.967,15.666,12.316,7.152,12.826,13.366,5.022,9.357,8.570,0.957,5.825,10.220,3.218,12.166,0.461,7.030,13.029,7.568,7.445,7.442,12.761,9.479,6.556,11.402,13.088,8.140,5.878,11.912,4.470,11.040,11.832,15.331,7.912,3.908,2.307,2.445,15.270,13.374,13.267,15.211
11.874,11.600,11.469,8.304,4.784,13.477,7.525,9.015,9.061,13.241,5.588,12.985,9.791,6.119,10.170,11.238,4.103,7.871,7.300,0.831,4.865,8.574,2.984,10.111,0.398,6.025,10.332,6.108,6.577,6.298,10.446,7.944,5.485,9.283,10.719,6.597,5.175,10.029,3.738,9.251,9.904,12.514,6.638,3.669,2.109,2.200,12.734,10.819,10.915,12.400
13.750,13.313,13.135,9.626,5.263,15.423,8.610,10.429,10.251,15.106,6.522,14.875,11.485,6.887,11.946,12.772,4.738,8.943,8.236,0.927,5.549,9.756,3.215,11.566,0.446,6.775,12.136,7.103,7.274,7.132,12.051,9.044,6.251,10.742,12.363,7.653,5.733,11.389,4.261,10.533,11.284,14.460,7.553,3.927,2.289,2.408,14.538,12.565,12.556,14.339
8.567,8.500,8.433,5.981,3.754,9.924,5.543,6.517,6.801,9.801,3.977,9.544,6.906,4.631,7.153,8.372,2.974,5.867,5.503,0.637,3.601,6.375,2.415,7.451,0.304,4.567,7.268,4.374,5.118,4.721,7.587,5.900,4.067,6.706,7.788,4.744,4.016,7.481,2.771,6.870,7.347,9.064,4.936,2.997,1.687,1.738,9.414,7.766,7.966,8.969
12.151,11.750,11.589,8.508,4.615,13.606,7.595,9.215,9.028,13.320,5.770,13.125,10.169,6.060,10.580,11.255,4.186,7.881,7.251,0.815,4.893,8.599,2.810,10.202,0.392,5.961,10.748,6.281,6.383,6.281,10.644,7.973,5.511,9.492,10.919,6.765,5.033,10.036,3.757,9.285,9.948,12.775,6.658,3.428,2.003,2.110,12.821,11.109,11.086,12.669
8.653,8.575,8.506,6.042,3.769,10.008,5.590,6.581,6.849,9.881,4.021,9.627,6.987,4.662,7.239,8.436,3.003,5.911,5.541,0.640,3.631,6.425,2.420,7.514,0.306,4.596,7.355,4.420,5.141,4.755,7.659,5.946,4.100,6.773,7.862,4.793,4.035,7.537,2.793,6.925,7.406,9.152,4.974,3.001,1.692,1.744,9.491,7.847,8.039,9.057
12.126,11.730,11.570,8.490,4.615,13.584,7.583,9.196,9.018,13.300,5.756,13.103,10.142,6.055,10.552,11.240,4.177,7.871,7.243,0.815,4.886,8.587,2.812,10.186,0.392,5.955,10.719,6.267,6.382,6.274,10.624,7.961,5.503,9.473,10.898,6.751,5.032,10.023,3.752,9.272,9.934,12.749,6.648,3.433,2.004,2.111,12.801,11.084,11.065,12.643
12.117,11.786,11.640,8.478,4.762,13.673,7.634,9.195,9.142,13.413,5.725,13.181,10.055,6.158,10.452,11.363,4.181,7.958,7.355,0.833,4.928,8.675,2.941,10.256,0.400,6.060,10.618,6.246,6.563,6.357,10.640,8.039,5.554,9.470,10.917,6.738,5.168,10.137,3.785,9.363,10.026,12.757,6.716,3.604,2.086,2.184,12.904,11.056,11.102,12.645
11.964,11.646,11.504,8.370,4.723,13.515,7.545,9.080,9.045,13.261,5.649,13.026,9.917,6.095,10.307,11.238,4.129,7.871,7.279,0.825,4.872,8.578,2.922,10.137,0.396,5.999,10.471,6.165,6.506,6.289,10.509,7.950,5.491,9.351,10.783,6.652,5.123,10.026,3.743,9.258,9.914,12.598,6.642,3.584,2.071,2.167,12.757,10.914,10.968,12.487
13.737,13.295,13.116,9.617,5.244,15.399,8.597,10.418,10.230,15.080,6.518,14.853,11.482,6.870,11.944,12.748,4.733,8.926,8.218,0.925,5.540,9.738,3.200,11.548,0.445,6.758,12.133,7.098,7.250,7.117,12.038,9.028,6.240,10.732,12.349,7.647,5.715,11.367,4.254,10.515,11.264,14.445,7.539,3.907,2.280,2.399,14.514,12.555,12.540,14.324
12.242,11.917,11.773,8.565,4.833,13.829,7.721,9.291,9.256,13.570,5.780,13.330,10.148,6.237,10.547,11.500,4.225,8.054,7.449,0.844,4.986,8.778,2.990,10.374,0.405,6.139,10.714,6.308,6.658,6.436,10.754,8.135,5.619,9.568,11.034,6.807,5.242,10.260,3.830,9.474,10.145,12.891,6.796,3.667,2.119,2.218,13.054,11.168,11.224,12.777
10.141,9.941,9.836,7.090,4.164,11.562,6.456,7.703,7.807,11.373,4.759,11.136,8.322,5.282,8.639,9.666,3.508,6.771,6.296,0.719,4.179,7.372,2.616,8.676,0.344,5.202,8.777,5.208,5.713,5.425,8.935,6.828,4.713,7.931,9.169,5.630,4.492,8.629,3.212,7.952,8.511,10.697,5.707,3.223,1.844,1.917,10.934,9.230,9.346,10.596
8.670,8.611,8.545,6.053,3.819,10.056,5.617,6.596,6.900,9.935,4.022,9.671,6.978,4.701,7.227,8.489,3.011,5.949,5.585,0.647,3.651,6.464,2.461,7.551,0.308,4.636,7.343,4.425,5.203,4.789,7.681,5.982,4.123,6.787,7.886,4.800,4.082,7.587,2.809,6.966,7.449,9.175,5.004,3.055,1.718,1.769,9.542,7.857,8.068,9.078
11.649,11.398,11.272,8.146,4.733,13.248,7.397,8.846,8.924,13.023,5.476,12.762,9.585,6.031,9.953,11.060,4.027,7.747,7.193,0.820,4.785,8.437,2.962,9.940,0.393,5.939,10.112,5.988,6.501,6.202,10.255,7.815,5.396,9.108,10.523,6.470,5.114,9.871,3.677,9.102,9.743,12.282,6.532,3.645,2.090,2.178,12.522,10.609,10.720,12.168
